imdb_id,movie_name,genre,cast
tt5954088,Commando 2,"Action, Adventure, Thriller","Vidyut Jammwal, Adah Sharma, Esha Gupta, Freddy Daruwala"
tt5749012,Mehsampur,Drama,"Lal Chand, Navjot Randhawa, Devrath Joshi, Jagjeet Sandhu"
tt1740710,Mere Brother Ki Dulhan,"Comedy, Drama, Family","Imran Khan, Katrina Kaif, Ali Zafar, Tara D'Souza"
tt23849204,12th Fail, ,"Perry Chhabra, Sam Mohan, Vikrant Massey, Priyanshu Chatterjee"
tt0456481,Jaan-E-Mann: Let's Fall in Love... Again,"Comedy, Drama, Musical","Salman Khan, Akshay Kumar, Preity G Zinta, Anupam Kher"
tt0485522,Umrao Jaan,"Drama, Romance","Aishwarya Rai Bachchan, Shabana Azmi, Suniel Shetty, Abhishek Bachchan"
tt1618430,Dum Maaro Dum,"Action, Crime, Drama","Abhishek Bachchan, Deepika Padukone, Bipasha Basu, Rana Daggubati"
tt0061650,Farz,"Action, Crime, Thriller","Jeetendra, Babita Kapoor, Aruna Irani, Kanchana"
tt7147540,Sui Dhaaga: Made in India,"Comedy, Drama","Anushka Sharma, Varun Dhawan, Siddharth Bhardwaj, Namit Das"
tt9115574,Om - The Battle Within,"Action, Thriller","Vicky Arora, Amit Ghosh, Armen Greyg, Abudhar Al Hassan"
tt13892722,Iftikhar,Drama,"Vicky Arora, Amit Ghosh, Armen Greyg, Abudhar Al Hassan"
tt0152509,Sohni Mahiwal,"Action, Drama, Romance","Sunny Deol, Poonam Dhillon, Pran Sikand, Tanuja Samarth"
tt15831978,Cash,"Comedy, Drama","Amol Parashar, Smriti Kalra, Gulshan Grover, Kavin Dave"
tt1060249,Drona,"Action, Adventure, Fantasy","Jayshree Arora, Veer Arya, Abhishek Bachchan, Jaya Bachchan"
tt0363472,Bewafaa,"Drama, Romance","Anil Kapoor, Akshay Kumar, Kareena Kapoor, Sushmita Sen"
tt0246456,Bazaar,"Drama, Family","Farooq Shaikh, Smita Patil, Naseeruddin Shah, Supriya Pathak"
tt8108208,Why Cheat India,"Comedy, Crime, Drama","Emraan Hashmi, Shreya Dhanwanthary, Snighdadeep Chatterji, Shubham Somu Srivastava"
tt0214665,Ek Phool Do Mali,"Drama, Family, Musical","Sanjay Khan, Balraj Sahni, Sadhana Shivdasani, Durga Khote"
tt0456165,Salaam Namaste,"Comedy, Drama, Romance","Saif Ali Khan, Preity G Zinta, Arshad Warsi, Jaaved Jaaferi"
tt14490618,B.A. Pass 3,"Drama, Romance","Sunny Sachdeva, Armaan Sandhu, Ankita Sahu, Ankita Chouhan"
tt0272688,Kasoor,"Drama, Mystery, Thriller","Divya Dutta, Lisa Ray, Apurva Agnihotri, Aftab Shivdasani"
tt1784589,Players,"Action, Crime, Thriller","Vinod Khanna, Abhishek Bachchan, Bobby Deol, Bipasha Basu"
tt0253514,Purana Mandir,"Drama, Horror","Mohnish Behl, Arti Gupta, Puneet Issar, Sadashiv Amrapurkar"
tt0189492,Dushman,"Crime, Drama, Thriller","Kajol, Sanjay Dutt, Ashutosh Rana, Jas Arora"
tt5502766,Phillauri,"Comedy, Drama, Fantasy","Anushka Sharma, Diljit Dosanjh, Suraj Sharma, Mehreen Pirzada"
tt2804026,Aurangzeb,"Action, Drama, Thriller","Arjun Kapoor, Zara Khan, Prithviraj Sukumaran, Rishi Kapoor"
tt1191130,Right Yaaa Wrong,"Action, Crime, Drama","Sunny Deol, Irrfan Khan, Isha Koppikar, Konkona Sen Sharma"
tt0186871,Bhagwaan Dada,"Drama, Thriller","Rajinikanth, Rakesh Roshan, Sridevi, Danny Denzongpa"
tt19856850,Raktneeti,Thriller,"Rajeev Rana, Satish Bhat, Vishwash Chauhan, Upasna Haldar"
tt2677064,Vishwaroopam 2,"Action, Thriller","Kamal Haasan, Rahul Bose, Shekhar Kapur, Pooja Kumar"
tt7884788,Love in a Taxi,"Crime, Thriller","Raknil Avro, Tanima Bhattacharya, Erixnil, Karan Maan"
tt0403935,Action Jackson,"Action, Crime, Thriller","Prabhas, Ajay Devgn, Yami Gautam, Shahid Kapoor"
tt1578116,Atithi Tum Kab Jaoge?,Comedy,"Ajay Devgn, Konkona Sen Sharma, Paresh Rawal, Satish Kaushik"
tt0234542,Purab Aur Pachhim,"Drama, Romance","Ashok Kumar, Saira Banu, Manoj Kumar, Pran Sikand"
tt0079938,Sparsh,"Drama, Romance","Shabana Azmi, Naseeruddin Shah, Sudha Chopra, Mohan Gokhale"
tt0250483,Kya Kehna,"Drama, Romance","Preity G Zinta, Saif Ali Khan, Chandrachur Singh, Anupam Kher"
tt0833510,Navra Mazha Navsacha,Comedy,"Sachin Pilgaonkar, Supriya Pilgaonkar, Ashok Saraf, Anand Abhyankar"
tt7275232,Welcome to New York,"Comedy, Drama","Sonakshi Sinha, Diljit Dosanjh, Karan Johar, Lara Dutta"
tt0310865,Chann Pardesee,Drama,"Raj Babbar, Rama Vij, Kulbhushan Kharbanda, Amrish Puri"
tt0079963,Suhaag,"Action, Comedy, Drama","Shashi Kapoor, Amitabh Bachchan, Rekha, Parveen Babi"
tt0139859,Annamalai,"Action, Drama","Rajinikanth, Sarath Babu, Kushboo, Radha Ravi"
tt0088031,Saaransh,Drama,"Anupam Kher, Rohini Hattangadi, Soni Razdan, Madan Jain"
tt24973142,All India Rank,Comedy,"Shashi Bhushan, Sheeba Chaddha, Bodhisattva Sharma, Geeta Agrawal Sharma"
tt0083081,Silsila,"Drama, Family, Romance","Amitabh Bachchan, Rekha, Jaya Bachchan, Shashi Kapoor"
tt4675030,Great Grand Masti,"Comedy, Drama, Fantasy","Urvashi Rautela, Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani"
tt0101244,100 Days,"Horror, Romance, Thriller","Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde"
tt3848456,Sheela I Love You,Thriller,"Jackie Shroff, Madhuri Dixit, Jaaved Jaaferi, Laxmikant Berde"
tt16227342,Mr. & Mrs. Mahi,Drama,"Rajkummar Rao, Janhvi Kapoor, Abhishek Banerjee, Kumud Mishra"
tt1471247,Road to Sangam,"Drama, Thriller","Paresh Rawal, Om Puri, Pawan Malhotra, Jawed Sheikh"
tt0061046,Suraj,"Romance, Musical, Action","Vyjayanthimala, Rajendra Kumar Tuli, Ajit Khan, Gajanan Jagirdar"
tt0808306,Honeymoon Travels Pvt. Ltd.,"Comedy, Drama, Romance","Abhay Deol, Minissha Lamba, Boman Irani, Shabana Azmi"
tt0289725,Jung,"Action, Crime, Drama","Sanjay Dutt, Jackie Shroff, Aditya Pancholi, Raveena Tandon"
tt1334470,Raavan,"Action, Adventure, Drama","Abhishek Bachchan, Aishwarya Rai Bachchan, Govinda, Vikram"
tt3709344,City Lights,"Drama, Thriller","Rajkummar Rao, Patralekhaa Paul, Manav Kaul, Khushboo Upadhyay"
tt0079386,Kaala Patthar,"Action, Drama, History","Amitabh Bachchan, Shashi Kapoor, Shatrughan Sinha, Rakhee Gulzar"
tt9052936,Blank,"Action, Thriller","Sunny Deol, Karan Kapadia, Karanvir Sharma, Ishita Dutta"
tt8852558,Mitron,Comedy,"Jackky Bhagnani, Kritika Kamra, Prateik Patil Babbar, Perlene Bhersaina"
tt0260155,Mahakaal,"Comedy, Horror","Karan Shah, Archana Puran Singh, Johny Lever, Mayur Verma"
tt1027807,Daku Ramkali,"Adventure, Drama, Musical","Sapna Sappu, Jay Thakur, Rajesh Vivek, Joginder Shelly"
tt6471054,Ajji,"Crime, Drama","Sushama Deshpande, Smita Tambe, Sharvani Suryavanshi, Abhishek Banerjee"
tt5202770,Mudrank: The Stamp,Mystery,"Kaluram Dhobale, Milind Gunaji, Ali Khan, Shahbaaz Khan"
tt0284811,Aarzoo,"Action, Drama, Romance","Madhuri Dixit, Akshay Kumar, Saif Ali Khan, Paresh Rawal"
tt0476527,Bluffmaster!,"Comedy, Crime, Drama","Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh, Nana Patekar"
tt0114031,Oh Darling Yeh Hai India,Comedy,"Shah Rukh Khan, Deepa Sahi, Jaaved Jaaferi, Anupam Kher"
tt1744641,Ramayana: The Epic,"Animation, Action, Adventure","Manoj Bajpayee, Juhi Chawla, Ashutosh Rana, Mukesh Rishi"
tt0346457,Mangal Pandey: The Rising,"Biography, Drama, History","Aamir Khan, Rani Mukerji, Toby Stephens, Coral Beed"
tt9070934,The Journey of Karma,Drama,"Raknil Avro, Shakti Kapoor, Poonam Pandey, Gauri Shankar"
tt5639388,Raaz Reboot,"Horror, Mystery, Romance","Emraan Hashmi, Kriti Kharbanda, Suzanna Mukherjee, Gaurav Arora"
tt4088588,Dhanak,"Comedy, Drama","Hetal Gada, Krrish Chhabria, Vipin Sharma, Gulfam Khan"
tt1807978,Bhoot and Friends,"Animation, Action, Adventure","Jackie Shroff, Markand Soni, Akash Nair, Ishita Panchal"
tt0246905,Saajan Chale Sasural,"Comedy, Drama","Govinda, Karisma Kapoor, Tabu, Shakti Kapoor"
tt0352830,Sssshhh...,"Horror, Mystery","Tanishaa Mukerji, Dino Morea, Karann Nathh, Gaurav Kapoor"
tt14852412,Haathi Mere Saathi,"Action, Drama","Bhuvan Arora, Sheeba Chaddha, Rana Daggubati, Rajesh Dubeay"
tt3848888,The Shaukeens,Comedy,"Akshay Kumar, Lisa Haydon, Anupam Kher, Rajni Basumatary"
tt0065936,Kati Patang,"Drama, Family, Musical","Rajesh Khanna, Asha Parekh, Prem Chopra, Bindu Desai"
tt19838634,Ulajh,Thriller,"Janhvi Kapoor, Gulshan Devaiah, Rajesh Tailang, Roshan Mathew"
tt1805263,I Am Kalam,"Comedy, Drama, Family","Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad"
tt0225961,Hum Dono,"Drama, Musical, Romance","Dev Anand, Nanda Karnataki, Sadhana Shivdasani, Lalita Pawar"
tt1216300,Jannat: In Search of Heaven...,"Crime, Drama, Romance","Emraan Hashmi, Sonal Chauhan, Swatantra Bharat, Armen Greyg"
tt0116690,Jeet,"Action, Romance","Sunny Deol, Karisma Kapoor, Salman Khan, Tabu"
tt0089552,Mard,"Action, Comedy, Drama","Amitabh Bachchan, Amrita Singh, Nirupa Roy, Dara Singh Randhawa"
tt5474042,Half Girlfriend,"Drama, Romance","Shraddha Kapoor, Vikrant Massey, Arjun Kapoor, Shriidhar Dubey"
tt8426854,Jalebi,"Drama, Romance","Rhea Chakraborty, Varun Mitra, Digangana Suryavanshi, Poorti Arya"
tt7190460,Thupparivaalan,"Action, Crime, Thriller","Vishal, Simran, Prasanna, Vinay Rai"
tt0155073,Pyar Ka Karz,Drama,"Dharmendra, Meenakshi Sheshadri, Mithun Chakraborty, Neelam Kothari"
tt9176086,Saina,"Biography, Drama, Sport","Mukesh Agrohari, Olga Anand, Rohan Apte, Amit Ashar"
tt11964084,Virgin Bhanupriya,"Comedy, Drama","Urvashi Rautela, Gautam Gulati, Rajiv Gupta, Archana Puran Singh"
tt9875128,Halahal,"Crime, Drama, Mystery","Barun Sobti, Sachin Khedekar, Purnendu Bhattacharya, Manu Rishi Chadha"
tt19888200,Maid for each other,Romance,"Lavina Khanchandani, Bhupender Singh Rawat, Annu Sharma, Swagger Sharma"
tt0366180,Stalin,"Action, Drama","Chiranjeevi, Trisha Krishnan, Prakash Raj, Sharada"
tt0415768,Dus,"Action, Crime, Drama","Sanjay Dutt, Suniel Shetty, Abhishek Bachchan, Zayed Khan"
tt0246825,Om Dar-B-Dar,Drama,"Anita Kanwar, Gopi Desai, Lalit Tiwari, Lakshminarayan Shastri"
tt0206921,Mann,"Drama, Romance","Aamir Khan, Manisha Koirala, Sharmila Tagore, Deepti Bhatnagar"
tt22461144,3rd October,Drama,"Moin Khan, Hiten Tejwani, Sneha Ullal, Kanchi Singh"
tt0419468,Baabul,"Drama, Family, Romance","Amitabh Bachchan, Salman Khan, Hema Malini, John Abraham"
tt0072100,Roti Kapada Aur Makaan,"Action, Drama, Musical","Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee"
tt4552486,Dobaara: See Your Evil,"Horror, Mystery","Adil Hussain, Huma Qureshi, Madalina Bellariu Ion, Lisa Ray"
tt0408837,Hawas,"Drama, Romance, Thriller","Shawar Ali, Meghna Naidu, Tarun Arora, Mukesh Tiwari"
tt27679608,Fateh,"Action, Crime","Sonu Sood, Jacqueline Fernandez, Vijay Raaz, Dibyendu Bhattacharya"
tt0314938,Zakhmi Sipahi,Action,"Vikas Anand, Mithun Chakraborty, Puneet Issar, Goga Kapoor"
tt3017412,Happy Ending,"Comedy, Romance","Saif Ali Khan, Ileana D'Cruz, Kalki Koechlin, Ranvir Shorey"
tt23474462,Japan,"Action, Drama, Thriller","Sunil, Karthi, Anu Emmanuel, Rajesh Aggarwal"
tt0497915,Gunda,"Action, Comedy, Crime","Mithun Chakraborty, Mukesh Rishi, Mohan Joshi, Shakti Kapoor"
tt0073458,Nishant,"Crime, Drama","Girish Karnad, Shabana Azmi, Anant Nag, Amrish Puri"
tt8011712,The Past,"Drama, Horror","Sonia Albizuri, Samiksha Bhatt, Navid Mirzaaghazadeh, Yuvraaj Parashar"
tt0115568,Army,"Action, Drama","Sridevi, Shah Rukh Khan, Harish, Mohnish Behl"
tt29001753,Dvand: The Internal Conflict,Drama,"Ishtiyak Khan, Istiyak Khan, Vikram Kochhar, Sanjay Mishra"
tt0210659,Dulhe Raja,Comedy,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra"
tt6467738,Irada,"Drama, Mystery, Thriller","Naseeruddin Shah, Arshad Warsi, Divya Dutta, Sharad Kelkar"
tt22478232,Jaggu Ki Lalten,Drama,"Rambir Aryam, Aakriti Bharti, Rajendra Bhatia, Biren Dang"
tt0154706,Blackmail,"Drama, Musical, Romance","Dharmendra, Rakhee Gulzar, Shatrughan Sinha, Madan Puri"
tt0085361,Coolie,"Action, Comedy, Drama","Amitabh Bachchan, Waheeda Rehman, Rishi Kapoor, Rati Agnihotri"
tt2675978,Dedh Ishqiya,"Comedy, Drama, Romance","Huma Qureshi, Madhuri Dixit, Naseeruddin Shah, Arshad Warsi"
tt27757805,VD18,"Action, Drama","Wamiqa Gabbi, Keerthy Suresh, Varun Dhawan"
tt0345177,Ek Doctor Ki Maut,"Biography, Drama","Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi"
tt0473310,Ram Gopal Varma Ki Aag,"Action, Adventure, Comedy","Amitabh Bachchan, Mohanlal, Ajay Devgn, Vinod Jaywant"
tt10230436,Yeh Ballet,"Drama, Musical","Julian Sands, Sarah Jane Dias, Jim Sarbh, Mihir Ahuja"
tt0070434,Namak Haraam,Drama,"Rajesh Khanna, Amitabh Bachchan, Simi Garewal, Rekha"
tt0833561,Woh Lamhe ...,"Biography, Drama, Romance","Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli"
tt0085896,Mandi,"Comedy, Drama","Shabana Azmi, Smita Patil, Naseeruddin Shah, Amrish Puri"
tt0050758,Naya Daur,"Action, Drama, Musical","Dilip Kumar, Vyjayanthimala, Ajit Khan, Chand Usmani"
tt4023852,Welcome to Karachi,"Action, Comedy, War","Arshad Warsi, Jackky Bhagnani, Lauren Gottlieb, Dalip Tahil"
tt3996192,No Land's Man,Drama,"Nawazuddin Siddiqui, Eisha Chopra, Vikram Kochhar, Tahsan"
tt0983990,1971,"Action, Drama, War","Manoj Bajpayee, Ravi Kishan, Deepak Dobriyal, Kumud Mishra"
tt7695014,Saheb Biwi Aur Gangster 3,"Action, Crime, Drama","Sanjay Dutt, Jimmy Shergill, Mahie Gill, Chitrangda Singh"
tt4338154,Hawaizaada,"Biography, Drama","Naman Jain, Mithun Chakraborty, Samir Chandra, Kanishka Singh Deo"
tt6791730,Tumhari Sulu,"Comedy, Drama","Vidya Balan, Manav Kaul, Neha Dhupia, Vijay Maurya"
tt0114175,Prem,"Action, Drama, Romance","Sanjay Kapoor, Tabu, Deepak Tijori, Dalip Tahil"
tt1971365,Dangerous Ishhq,"Fantasy, Mystery, Romance","Karisma Kapoor, Rajneesh Duggal, Divya Dutta, Jimmy Shergill"
tt0267252,Ajay,"Action, Drama, Romance","Sunny Deol, Karisma Kapoor, Reena Roy, Kiran Kumar"
tt2988272,Shuddh Desi Romance,"Comedy, Drama, Romance","Sushant Singh Rajput, Parineeti Chopra, Rishi Kapoor, Vaani Kapoor"
tt0090575,Aakhree Raasta,"Action, Crime, Drama","Amitabh Bachchan, Sridevi, Jaya Prada, Om Shivpuri"
tt6272828,Mubarakan,"Comedy, Romance","Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty"
tt0251346,Police Aur Mujrim,"Action, Musical, Romance","Raaj Kumar, Vinod Khanna, Meenakshi Sheshadri, Avinash Wadhawan"
tt4323504,Jazbaa,"Action, Crime, Drama","Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi, Jackie Shroff"
tt0449306,Lucky: No Time for Love,"Musical, Drama, Romance","Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan"
tt0147811,Ankhen,"Action, Adventure, Drama","Mala Sinha, Dharmendra, Kumkum, Sujit Kumar"
tt0085912,Mashaal,"Action, Drama, Family","Anil Kapoor, Dilip Kumar, Waheeda Rehman, Rati Agnihotri"
tt2630076,Super Nani,"Comedy, Drama, Family","Rekha, Sharman Joshi, Randhir Kapoor, Anupam Kher"
tt1391544,Dhoondte Reh Jaoge,"Comedy, Drama","Paresh Rawal, Kunal Kemmu, Sonu Sood, Soha Ali Khan"
tt0423313,Tahalka,"Action, Adventure, Thriller","Dharmendra, Naseeruddin Shah, Mukesh Khanna, Aditya Pancholi"
tt3075360,Googly,"Comedy, Romance","Yash, Kriti Kharbanda, Anant Nag, Sadhu Kokila"
tt0173283,Swarg,Drama,"Rajesh Khanna, Govinda, Madhavi, Juhi Chawla"
tt0244528,Hadh Kar Di Aapne,"Comedy, Romance","Govinda, Rani Mukerji, Johny Lever, Paresh Rawal"
tt1170404,Mere Baap Pehle Aap,"Comedy, Drama, Romance","Akshaye Khanna, Paresh Rawal, Genelia Deshmukh, Om Puri"
tt0233202,Amir Garib,"Action, Thriller","Dev Anand, Hema Malini, Premnath Malhotra, Ranjeet Bedi"
tt6514010,Long Live Brij Mohan,"Comedy, Crime, Drama","Arjun Mathur, Nidhi Singh, Sheetal Thakur, Manav Vij"
tt12779208,Meel patthar,Drama,"Mohinder Gujral, Pavitra Mattoo, Lakshvir Saran, Suvinder Vicky"
tt0363666,Hatya,"Action, Crime, Drama","Govinda, Neelam Kothari, Raj Kiran, Anupam Kher"
tt7884228,NTR: Kathanayakudu,"Biography, Drama","Nandamuri Balakrishna, Vidya Balan, Kaikala Satyanarayana, Nandamuri Kalyan Ram"
tt0814014,Apne,"Action, Drama, Sport","Dharmendra, Sunny Deol, Bobby Deol, Shilpa Shetty Kundra"
tt0385351,Yeh Lamhe Judaai Ke,"Drama, Mystery, Romance","Shah Rukh Khan, Raveena Tandon, Navneet Nishan, Avtar Gill"
tt1431122,No Problem,"Action, Comedy, Crime","Anil Kapoor, Sanjay Dutt, Akshaye Khanna, Suniel Shetty"
tt14056466,Yudhra,Action,"Siddhant Chaturvedi, Malavika Mohanan, Raghav Juyal, Ram Kapoor"
tt0268166,Baghavat,"Action, Romance","Dharmendra, Hema Malini, Reena Roy, Amjad Khan"
tt5785116,Begum Jaan,"Action, Drama, History","Amitabh Bachchan, Pallavi Sharda, Vidya Balan, Naseeruddin Shah"
tt0435437,Taarzan: The Wonder Car,"Action, Adventure, Drama","Ajay Devgn, Vatsal Sheth, Ayesha Takia, Farida Jalal"
tt3382148,Yaariyan,"Drama, Romance","Himansh Kohli, Rakul Preet Singh, Nicole Faria, Shreyas Porus Pardiwalla"
tt0319736,The Legend of Bhagat Singh,"Action, Biography, Drama","Ajay Devgn, Sushant Singh, D. Santosh, Akhilendra Mishra"
tt3224288,Beyond the Clouds,"Drama, Family","Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada"
tt0354786,Oops!,"Comedy, Drama","Kiran Jhangiani, Vikas Sethi, Adyasha, Mink Singh"
tt3501994,Hawaa Hawaai,"Drama, Family, Sport","Makrand Deshpande, Partho A. Gupte, Devraya Gole, Neha Joshi"
tt12642180,Ram Singh Charlie,Drama,"Kumud Mishra, Divya Dutta, Salima Raza, Farrukh Seyer"
tt25134642,Main Atal Hoon,"Biography, Drama","Pankaj Tripathi, Benedict Garrett, Harshad Kumar, Rajesh Dubeay"
tt0165973,Taqdeer,"Drama, Family","Bharat Bhushan, Shalini, Farida Jalal, Johnny Walker"
tt6405126,Simran,"Crime, Drama, Thriller","Kangana Ranaut, Sohum Shah, Esha Tewari, Jason Louder"
tt0247992,Dulhan Hum Le Jayenge,"Comedy, Drama, Romance","Salman Khan, Karisma Kapoor, Om Puri, Paresh Rawal"
tt8061218,Indian Never Again Nirbhaya,Drama,"Riecha Sharma, Dinesh Mehta, Gehana Vasisth, Bidisha Adhikari"
tt0079236,The Great Gambler,"Action, Crime, Romance","Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra"
tt27626564,Chaar Lugaai,Mystery,"Nidhi Uttam, Ayush Chaturvedi, Deepti Gautam, Mansi Jain"
tt0347779,Pinjar: Beyond Boundaries...,Drama,"Urmila Matondkar, Manoj Bajpayee, Sanjay Suri, Sandali Sinha"
tt15145772,200: Halla Ho,"Crime, History, Thriller","Dipti Avlani, Saloni Batra, Apurva Choudhari, Sushama Deshpande"
tt7892066,Ayalaan,"Action, Adventure, Sci-Fi","Sivakarthikeyan, Rakul Preet Singh, Karunakaran, Bhanupriya"
tt7639372,Total Dhamaal,"Action, Adventure, Comedy","Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh"
tt1512888,Aayirathil Oruvan,"Action, Adventure","Karthi, Reema Sen, Andrea Jeremiah, Parthiban Radhakrishnan"
tt0964516,Fashion,"Drama, Romance","Priyanka Chopra Jonas, Kangana Ranaut, Mugdha Godse, Arbaaz Khan"
tt12887178,14 Phere,"Comedy, Romance","Kriti Kharbanda, Vikrant Massey, Gauahar Khan, Vineet Kumar"
tt19550082,Yellow Bus,Drama,"Sam Akel, Mansoor Al-Fili, Kinda Alloush, Francesca Bizzarri"
tt0104854,Mere Sajana Saath Nibhana,"Drama, Musical","Mithun Chakraborty, Juhi Chawla, Shanti Priya, Prem Chopra"
tt7805960,Torbaaz,"Action, Drama, Sport","Sanjay Dutt, Nargis Fakhri, Rahul Dev, Kuwaarjeet Chopraa"
tt0362771,Ishq Vishk,"Comedy, Romance","Shahid Kapoor, Amrita Rao, Shenaz Treasury, Vishal Malhotra"
tt2292625,Chakravyuh,"Action, Drama, Thriller","Manoj Bajpayee, Kabir Bedi, Om Puri, Arjun Rampal"
tt0488287,Darwaza,Horror,"Arun Mathur, Anil Nagrath, Amit Pachori, Sapna Sappu"
tt12505468,Kadakh,"Comedy, Drama, Thriller","Ranvir Shorey, Mansi Multani, Palomi Ghosh, Rajat Kapoor"
tt13759622,Scorned,Thriller,"Tanveer Hashmi, Pooja Joshi, Paras Randhawa, Shikha Sinha"
tt0157316,Ankush,"Action, Drama","Nana Patekar, Rabia Amin, Gajanan Bangera, Kamini Bhatia"
tt10930586,Shikara,"Drama, History, Romance","Sadia Khateeb, Zain Khan Durrani, Priyanshu Chatterjee, Bhavna Chauhan"
tt5943306,Freaky Ali,"Comedy, Sport","Nawazuddin Siddiqui, Arbaaz Khan, Amy Jackson, Asif Basra"
tt1708532,Ready,"Action, Comedy, Romance","Salman Khan, Asin Thottumkal, Paresh Rawal, Mahesh Manjrekar"
tt28075881,Do Patti,"Drama, Mystery, Thriller","Kajol, Kriti Sanon, Tanvi Azmi"
tt0453729,Iqbal,"Drama, Sport","Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar"
tt2599878,Operation Fryday,"Action, Crime, Drama","Randeep Hooda, Suniel Shetty, Rukhsar Rehman, Nitu Chandra"
tt15716566,Dil Hai Gray,Crime,"Akshay Oberoi, Rangaraj Pandey, Urvashi Rautela, Vineet Kumar Singh"
tt0268401,Kahin Pyaar Na Ho Jaaye,"Comedy, Drama, Musical","Kashmira Shah, Salman Khan, Jackie Shroff, Rani Mukerji"
tt5785132,Aankhen 2,Thriller,"Amitabh Bachchan, Sanjay Dutt, Sidharth Malhotra, Azzy Bagria"
tt1083988,Journey Bombay to Goa: Laughter Unlimited,"Action, Adventure, Comedy","Sunil Pal, Vijay Raaz, Raju Srivastava, Ehsaan Qureshi"
tt0100002,Lekin...,"Drama, Fantasy, Musical","Vinod Khanna, Dimple Kapadia, Amjad Khan, Alok Nath"
tt0347167,The Hero: Love Story of a Spy,"Action, Adventure, Drama","Sunny Deol, Preity G Zinta, Priyanka Chopra Jonas, Amrish Puri"
tt8304386,The Zoya Factor,"Comedy, Drama, Romance","Sonam Kapoor, Dulquer Salmaan, Sanjay Kapoor, Aasokaa"
tt0348662,Kucch To Hai,"Horror, Mystery, Romance","Tusshar Kapoor, Esha Deol, Ramesh Bhatkar, Ashay Chitre"
tt2392447,Ungli,"Crime, Drama, Thriller","Sanjay Dutt, Emraan Hashmi, Kangana Ranaut, Randeep Hooda"
tt0102636,Parinda,"Action, Crime, Drama","Jackie Shroff, Anil Kapoor, Nana Patekar, Madhuri Dixit"
tt0102825,Saajan,"Drama, Musical, Romance","Sanjay Dutt, Madhuri Dixit, Salman Khan, Ekta Sohini"
tt8706884,Prassthanam,"Action, Drama","Sanjay Dutt, Jackie Shroff, Ali Fazal, Manisha Koirala"
tt22480126,Berlin,Thriller,"Kabir Bedi, Ishwak Singh, Rahul Bose, Aparshakti Khurana"
tt8476998,Bhonsle,Drama,"Manoj Bajpayee, Santosh Juvekar, Ipshita Chakraborty Singh, Aditya Agnihotri"
tt2229848,Chashme Baddoor,"Comedy, Drama","Ali Zafar, Siddharth, Divyendu Sharma, Taapsee Pannu"
tt0218533,Pukar,"Action, Drama, Romance","Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Om Puri"
tt3547616,All Is Well,"Comedy, Drama, Romance","Rishi Kapoor, Abhishek Bachchan, Asin Thottumkal, Supriya Pathak"
tt8205190,Gandhi Talks,Comedy,"Vijay Sethupathi, Aditi Rao Hydari, Mahesh Manjrekar, Arvind Swami"
tt0050322,Do Ankhen Barah Haath,"Comedy, Crime, Drama","Shantaram Rajaram Vankudre, Sandhya, Ulhas, B.M. Vyas"
tt20421014,Ittu Si Baat,Drama,"Aakash Ahuja, Gayatri Bhardwaj, Ravi Chauhan, Dheerendra Gautam"
tt0102258,Lamhe,"Drama, Musical, Romance","Anil Kapoor, Sridevi, Anupam Kher, Waheeda Rehman"
tt0095936,Qayamat Se Qayamat Tak,"Drama, Musical, Romance","Aamir Khan, Juhi Chawla, Goga Kapoor, Dalip Tahil"
tt10569922,Bunty Aur Babli 2,"Comedy, Romance","Saif Ali Khan, Rani Mukerji, Siddhant Chaturvedi, Sharvari Wagh"
tt0078739,Ahsaas,"Drama, Romance","Shashi Kapoor, Simi Garewal, Rakesh Bedi, Chand Usmani"
